Event	Block	Trial	Stimulus	Position	Font	Time
StimVisualOn	1	185	disk	center	LiberationMono-Regular.ttf	1639402766.0779
StimVisualOff	1	185				1639402766.2445
StimVisualOn	1	186	ern	center	LiberationMono-Regular.ttf	1639402766.432
StimVisualOff	1	186				1639402766.5987
StimVisualOn	1	187	nti	center	LiberationMono-Regular.ttf	1639402766.7654
StimVisualOff	1	187				1639402766.9321
StimVisualOn	1	188	nu	center	LiberationMono-Regular.ttf	1639402767.1196
StimVisualOff	1	188				1639402767.2862
StimVisualOn	1	189	iva	center	LiberationMono-Regular.ttf	1639402767.4529
StimVisualOff	1	189				1639402767.6196
StimVisualOn	1	190	ger	center	LiberationMono-Regular.ttf	1639402767.7862
StimVisualOff	1	190				1639402767.9529
StimVisualOn	1	191	nuk	center	LiberationMono-Regular.ttf	1639402768.1196
StimVisualOff	1	191				1639402768.2863
StimVisualOn	1	192	revi	center	LiberationMono-Regular.ttf	1639402768.4529
StimVisualOff	1	192				1639402768.6196
StimVisualOn	1	193	dtis	center	LiberationMono-Regular.ttf	1639402768.7863
StimVisualOff	1	193				1639402768.9529
StimVisualOn	1	194	uka	center	LiberationMono-Regular.ttf	1639402769.1196
StimVisualOff	1	194				1639402769.2863
StimVisualOn	1	195	sly	center	LiberationMono-Regular.ttf	1639402769.4529
StimVisualOff	1	195				1639402769.6196
StimVisualOn	1	196	gl	center	LiberationMono-Regular.ttf	1639402769.7863
StimVisualOff	1	196				1639402769.953
