Event	Block	Trial	Stimulus	Position	Font	Time
StimVisualOn	1	118	D	center	LiberationMono-Regular.ttf	1634504237.848
StimVisualOff	1	118				1634504238.0147
StimVisualOn	1	119	p	center	LiberationMono-Regular.ttf	1634504238.2022
StimVisualOff	1	119				1634504238.3689
StimVisualOn	1	120	i	center	AlexBrush-Regular.ttf	1634504238.5564
StimVisualOff	1	120				1634504238.723
StimVisualOn	1	121	y	center	LiberationMono-Regular.ttf	1634504238.9106
StimVisualOff	1	121				1634504239.0772
StimVisualOn	1	122	p	center	LiberationMono-Regular.ttf	1634504239.2647
StimVisualOff	1	122				1634504239.4314
StimVisualOn	1	123	y	center	LiberationMono-Regular.ttf	1634504239.6189
StimVisualOff	1	123				1634504239.7856
StimVisualOn	1	124	S	center	AlexBrush-Regular.ttf	1634504239.9731
StimVisualOff	1	124				1634504240.1397
StimVisualOn	1	125	C	center	AlexBrush-Regular.ttf	1634504240.3272
StimVisualOff	1	125				1634504240.4939
StimVisualOn	1	126	h	center	LiberationMono-Regular.ttf	1634504240.6814
StimVisualOff	1	126				1634504240.8481
StimVisualOn	1	127	B	center	LiberationMono-Regular.ttf	1634504241.0356
StimVisualOff	1	127				1634504241.2023
StimVisualOn	1	128	K	center	AlexBrush-Regular.ttf	1634504241.3898
StimVisualOff	1	128				1634504241.5564
StimVisualOn	1	129	b	center	LiberationMono-Regular.ttf	1634504241.7439
StimVisualOff	1	129				1634504241.9106
StimVisualOn	1	130	z	center	AlexBrush-Regular.ttf	1634504242.0981
StimVisualOff	1	130				1634504242.2648
StimVisualOn	1	131	V	center	AlexBrush-Regular.ttf	1634504242.4523
StimVisualOff	1	131				1634504242.6189
StimVisualOn	1	132	d	center	LiberationMono-Regular.ttf	1634504242.8065
StimVisualOff	1	132				1634504242.9731
StimVisualOn	1	133	W	center	AlexBrush-Regular.ttf	1634504243.1606
StimVisualOff	1	133				1634504243.3273
StimVisualOn	1	134	1	center	LiberationMono-Regular.ttf	1634504243.5148
StimVisualOff	1	134				1634504243.6815
StimVisualOn	1	135	d	center	AlexBrush-Regular.ttf	1634504243.869
StimVisualOff	1	135				1634504244.0356
StimVisualOn	1	136	o	center	LiberationMono-Regular.ttf	1634504244.2231
StimVisualOff	1	136				1634504244.3898
StimVisualOn	1	137	I	center	AlexBrush-Regular.ttf	1634504244.5773
StimVisualOff	1	137				1634504244.744
StimVisualOn	1	138	W	center	AlexBrush-Regular.ttf	1634504244.9315
StimVisualOff	1	138				1634504245.0981
StimVisualOn	1	139	B	center	LiberationMono-Regular.ttf	1634504245.2857
StimVisualOff	1	139				1634504245.4523
StimVisualOn	1	140	I	center	LiberationMono-Regular.ttf	1634504245.6398
StimVisualOff	1	140				1634504245.8065
StimVisualOn	1	141	Q	center	AlexBrush-Regular.ttf	1634504245.994
StimVisualOff	1	141				1634504246.1607
StimVisualOn	1	142	Z	center	LiberationMono-Regular.ttf	1634504246.3482
StimVisualOff	1	142				1634504246.5148
StimVisualOn	1	143	A	center	LiberationMono-Regular.ttf	1634504246.7023
StimVisualOff	1	143				1634504246.869
StimVisualOn	1	144	U	center	LiberationMono-Regular.ttf	1634504247.0565
StimVisualOff	1	144				1634504247.2232
StimVisualOn	1	145	p	center	AlexBrush-Regular.ttf	1634504247.4107
StimVisualOff	1	145				1634504247.5774
StimVisualOn	1	146	n	center	LiberationMono-Regular.ttf	1634504247.7649
StimVisualOff	1	146				1634504247.9315
StimVisualOn	1	147	E	center	AlexBrush-Regular.ttf	1634504248.119
StimVisualOff	1	147				1634504248.2857
StimVisualOn	1	148	r	center	LiberationMono-Regular.ttf	1634504248.4732
StimVisualOff	1	148				1634504248.6399
StimVisualOn	1	149	S	center	AlexBrush-Regular.ttf	1634504248.8274
StimVisualOff	1	149				1634504248.994
StimVisualOn	1	150	y	center	AlexBrush-Regular.ttf	1634504249.1815
StimVisualOff	1	150				1634504249.3482
StimVisualOn	1	151	m	center	AlexBrush-Regular.ttf	1634504249.5357
StimVisualOff	1	151				1634504249.7024
StimVisualOn	1	152	R	center	AlexBrush-Regular.ttf	1634504249.8899
StimVisualOff	1	152				1634504250.0566
StimVisualOn	1	153	d	center	LiberationMono-Regular.ttf	1634504250.2441
StimVisualOff	1	153				1634504250.4107
StimVisualOn	1	154	v	center	LiberationMono-Regular.ttf	1634504250.5982
StimVisualOff	1	154				1634504250.7649
StimVisualOn	1	155	b	center	AlexBrush-Regular.ttf	1634504250.9524
StimVisualOff	1	155				1634504251.1191
StimVisualOn	1	156	t	center	AlexBrush-Regular.ttf	1634504251.3066
StimVisualOff	1	156				1634504251.4733
StimVisualOn	1	157	n	center	LiberationMono-Regular.ttf	1634504251.6608
StimVisualOff	1	157				1634504251.8274
StimVisualOn	1	158	T	center	LiberationMono-Regular.ttf	1634504252.0149
StimVisualOff	1	158				1634504252.1816
StimVisualOn	1	159	3	center	LiberationMono-Regular.ttf	1634504252.3691
StimVisualOff	1	159				1634504252.5358
StimVisualOn	1	160	l	center	LiberationMono-Regular.ttf	1634504252.7233
StimVisualOff	1	160				1634504252.8899
StimVisualOn	1	161	m	center	AlexBrush-Regular.ttf	1634504253.0774
StimVisualOff	1	161				1634504253.2441
StimVisualOn	1	162	r	center	LiberationMono-Regular.ttf	1634504253.4316
StimVisualOff	1	162				1634504253.5983
StimVisualOn	1	163	S	center	LiberationMono-Regular.ttf	1634504253.7858
StimVisualOff	1	163				1634504253.9525
StimVisualOn	1	164	h	center	AlexBrush-Regular.ttf	1634504254.14
StimVisualOff	1	164				1634504254.3066
StimVisualOn	1	165	s	center	AlexBrush-Regular.ttf	1634504254.4941
StimVisualOff	1	165				1634504254.6608
StimVisualOn	1	166	X	center	LiberationMono-Regular.ttf	1634504254.8483
StimVisualOff	1	166				1634504255.015
StimVisualOn	1	167	f	center	LiberationMono-Regular.ttf	1634504255.2025
StimVisualOff	1	167				1634504255.3691
StimVisualOn	1	168	Y	center	AlexBrush-Regular.ttf	1634504255.5567
StimVisualOff	1	168				1634504255.7233
StimVisualOn	1	169	K	center	LiberationMono-Regular.ttf	1634504255.9108
StimVisualOff	1	169				1634504256.0775
StimVisualOn	1	170	v	center	AlexBrush-Regular.ttf	1634504256.265
StimVisualOff	1	170				1634504256.4317
StimVisualOn	1	171	U	center	AlexBrush-Regular.ttf	1634504256.6192
StimVisualOff	1	171				1634504256.7858
StimVisualOn	1	172	y	center	AlexBrush-Regular.ttf	1634504256.9733
StimVisualOff	1	172				1634504257.14
StimVisualOn	1	173	U	center	AlexBrush-Regular.ttf	1634504257.3275
StimVisualOff	1	173				1634504257.4942
StimVisualOn	1	174	H	center	AlexBrush-Regular.ttf	1634504257.6817
StimVisualOff	1	174				1634504257.8484
StimVisualOn	1	175	C	center	LiberationMono-Regular.ttf	1634504258.0359
StimVisualOff	1	175				1634504258.2025
StimVisualOn	1	176	x	center	AlexBrush-Regular.ttf	1634504258.39
StimVisualOff	1	176				1634504258.5567
StimVisualOn	1	177	X	center	AlexBrush-Regular.ttf	1634504258.7442
StimVisualOff	1	177				1634504258.9109
StimVisualOn	1	178	o	center	LiberationMono-Regular.ttf	1634504259.0984
StimVisualOff	1	178				1634504259.265
StimVisualOn	1	179	x	center	AlexBrush-Regular.ttf	1634504259.4525
StimVisualOff	1	179				1634504259.6192
StimVisualOn	1	180	E	center	AlexBrush-Regular.ttf	1634504259.8067
StimVisualOff	1	180				1634504259.9734
StimVisualOn	1	181	8	center	LiberationMono-Regular.ttf	1634504260.1609
StimVisualOff	1	181				1634504260.3276
StimVisualOn	1	182	L	center	AlexBrush-Regular.ttf	1634504260.5151
StimVisualOff	1	182				1634504260.6817
StimVisualOn	1	183	n	center	LiberationMono-Regular.ttf	1634504260.8692
StimVisualOff	1	183				1634504261.0359
StimVisualOn	1	184	t	center	AlexBrush-Regular.ttf	1634504261.2234
StimVisualOff	1	184				1634504261.3901
StimVisualOn	1	185	s	center	LiberationMono-Regular.ttf	1634504261.5776
StimVisualOff	1	185				1634504261.7442
StimVisualOn	1	186	B	center	LiberationMono-Regular.ttf	1634504261.9318
StimVisualOff	1	186				1634504262.0984
StimVisualOn	1	187	K	center	LiberationMono-Regular.ttf	1634504262.2859
StimVisualOff	1	187				1634504262.4526
StimVisualOn	1	188	M	center	LiberationMono-Regular.ttf	1634504262.6401
StimVisualOff	1	188				1634504262.8276
StimVisualOn	1	189	t	center	LiberationMono-Regular.ttf	1634504263.0151
StimVisualOff	1	189				1634504263.1818
StimVisualOn	1	190	k	center	AlexBrush-Regular.ttf	1634504263.3693
StimVisualOff	1	190				1634504263.5359
StimVisualOn	1	191	a	center	LiberationMono-Regular.ttf	1634504263.7234
StimVisualOff	1	191				1634504263.8901
StimVisualOn	1	192	k	center	LiberationMono-Regular.ttf	1634504264.0776
StimVisualOff	1	192				1634504264.2443
StimVisualOn	1	193	u	center	LiberationMono-Regular.ttf	1634504264.4318
StimVisualOff	1	193				1634504264.6193
StimVisualOn	1	194	s	center	AlexBrush-Regular.ttf	1634504264.8068
StimVisualOff	1	194				1634504264.9735
StimVisualOn	1	195	V	center	LiberationMono-Regular.ttf	1634504265.161
StimVisualOff	1	195				1634504265.3276
StimVisualOn	1	196	L	center	AlexBrush-Regular.ttf	1634504265.5151
StimVisualOff	1	196				1634504265.6818
StimVisualOn	1	197	s	center	AlexBrush-Regular.ttf	1634504265.8693
StimVisualOff	1	197				1634504266.036
StimVisualOn	1	198	n	center	AlexBrush-Regular.ttf	1634504266.2235
StimVisualOff	1	198				1634504266.3902
StimVisualOn	1	199	M	center	AlexBrush-Regular.ttf	1634504266.5777
StimVisualOff	1	199				1634504266.7443
StimVisualOn	1	200	X	center	AlexBrush-Regular.ttf	1634504266.9318
StimVisualOff	1	200				1634504267.0985
StimVisualOn	1	201	v	center	LiberationMono-Regular.ttf	1634504267.286
StimVisualOff	1	201				1634504267.4527
StimVisualOn	1	202	S	center	AlexBrush-Regular.ttf	1634504267.6402
StimVisualOff	1	202				1634504267.8068
StimVisualOn	1	203	o	center	LiberationMono-Regular.ttf	1634504267.9943
StimVisualOff	1	203				1634504268.161
StimVisualOn	1	204	g	center	AlexBrush-Regular.ttf	1634504268.3485
StimVisualOff	1	204				1634504268.5152
StimVisualOn	1	205	9	center	LiberationMono-Regular.ttf	1634504268.7027
StimVisualOff	1	205				1634504268.8694
StimVisualOn	1	206	G	center	AlexBrush-Regular.ttf	1634504269.0569
StimVisualOff	1	206				1634504269.2235
StimVisualOn	1	207	Q	center	AlexBrush-Regular.ttf	1634504269.411
StimVisualOff	1	207				1634504269.5777
StimVisualOn	1	208	K	center	LiberationMono-Regular.ttf	1634504269.7652
StimVisualOff	1	208				1634504269.9319
StimVisualOn	1	209	M	center	LiberationMono-Regular.ttf	1634504270.1194
StimVisualOff	1	209				1634504270.286
StimVisualOn	1	210	g	center	AlexBrush-Regular.ttf	1634504270.4736
StimVisualOff	1	210				1634504270.6402
StimVisualOn	1	211	m	center	LiberationMono-Regular.ttf	1634504270.8277
StimVisualOff	1	211				1634504270.9944
StimVisualOn	1	212	P	center	AlexBrush-Regular.ttf	1634504271.1819
StimVisualOff	1	212				1634504271.3486
StimVisualOn	1	213	R	center	LiberationMono-Regular.ttf	1634504271.5361
StimVisualOff	1	213				1634504271.7027
StimVisualOn	1	214	L	center	AlexBrush-Regular.ttf	1634504271.8902
StimVisualOff	1	214				1634504272.0569
StimVisualOn	1	215	u	center	LiberationMono-Regular.ttf	1634504272.2444
StimVisualOff	1	215				1634504272.4319
StimVisualOn	1	216	m	center	LiberationMono-Regular.ttf	1634504272.6194
StimVisualOff	1	216				1634504272.7861
StimVisualOn	1	217	A	center	AlexBrush-Regular.ttf	1634504272.9736
StimVisualOff	1	217				1634504273.1403
StimVisualOn	1	218	w	center	LiberationMono-Regular.ttf	1634504273.3278
StimVisualOff	1	218				1634504273.4944
StimVisualOn	1	219	R	center	LiberationMono-Regular.ttf	1634504273.6819
StimVisualOff	1	219				1634504273.8486
StimVisualOn	1	220	m	center	AlexBrush-Regular.ttf	1634504274.0361
StimVisualOff	1	220				1634504274.2028
StimVisualOn	1	221	s	center	AlexBrush-Regular.ttf	1634504274.3903
StimVisualOff	1	221				1634504274.557
StimVisualOn	1	222	3	center	LiberationMono-Regular.ttf	1634504274.7445
StimVisualOff	1	222				1634504274.9111
StimVisualOn	1	223	w	center	AlexBrush-Regular.ttf	1634504275.0986
StimVisualOff	1	223				1634504275.2653
StimVisualOn	1	224	m	center	AlexBrush-Regular.ttf	1634504275.4528
StimVisualOff	1	224				1634504275.6195
StimVisualOn	1	225	z	center	AlexBrush-Regular.ttf	1634504275.807
StimVisualOff	1	225				1634504275.9736
StimVisualOn	1	226	I	center	AlexBrush-Regular.ttf	1634504276.1611
StimVisualOff	1	226				1634504276.3278
StimVisualOn	1	227	F	center	LiberationMono-Regular.ttf	1634504276.5153
StimVisualOff	1	227				1634504276.682
