Event	Block	Trial	Stimulus	Position	Font	Time
StimVisualOn	1	177	j	left	LiberationMono-Regular.ttf	1634416228.9345
StimVisualOff	1	177				1634416229.0595
Fix	1	178	0		+	1634416229.3304
StimVisualOn	1	178	c	right	LiberationMono-Regular.ttf	1634416229.2054
StimVisualOff	1	178				1634416229.3095
Fix	1	179	0		+	1634416229.5595
StimVisualOn	1	179	l	right	LiberationMono-Regular.ttf	1634416229.4345
StimVisualOff	1	179				1634416229.5387
Fix	1	180	0		+	1634416229.8304
StimVisualOn	1	180	W	left	LiberationMono-Regular.ttf	1634416229.6637
StimVisualOff	1	180				1634416229.7887
Fix	1	181	0		+	1634416230.0804
StimVisualOn	1	181	S	left	LiberationMono-Regular.ttf	1634416229.9137
StimVisualOff	1	181				1634416230.0387
Fix	1	182	0		+	1634416230.3095
StimVisualOn	1	182	t	left	AlexBrush-Regular.ttf	1634416230.1845
StimVisualOff	1	182				1634416230.2887
Fix	1	183	0		+	1634416230.5596
StimVisualOn	1	183	A	left	LiberationMono-Regular.ttf	1634416230.4137
StimVisualOff	1	183				1634416230.5387
Fix	1	184	0		+	1634416230.7887
StimVisualOn	1	184	N	left	LiberationMono-Regular.ttf	1634416230.6637
StimVisualOff	1	184				1634416230.7679
Fix	1	185	0		+	1634416231.0179
StimVisualOn	1	185	R	left	LiberationMono-Regular.ttf	1634416230.8929
StimVisualOff	1	185				1634416230.9971
Fix	1	186	0		+	1634416231.2471
StimVisualOn	1	186	5	left	LiberationMono-Regular.ttf	1634416231.1221
StimVisualOff	1	186				1634416231.2262
Fix	1	187	0		+	1634416231.4762
StimVisualOn	1	187	p	right	LiberationMono-Regular.ttf	1634416231.3512
StimVisualOff	1	187				1634416231.4554
Fix	1	188	0		+	1634416231.7471
StimVisualOn	1	188	y	left	AlexBrush-Regular.ttf	1634416231.5804
StimVisualOff	1	188				1634416231.7054
Fix	1	189	0		+	1634416231.9971
StimVisualOn	1	189	z	left	AlexBrush-Regular.ttf	1634416231.8304
StimVisualOff	1	189				1634416231.9554
Fix	1	190	0		+	1634416232.2054
StimVisualOn	1	190	B	right	AlexBrush-Regular.ttf	1634416232.0804
StimVisualOff	1	190				1634416232.1846
Fix	1	191	0		+	1634416232.4346
StimVisualOn	1	191	e	left	LiberationMono-Regular.ttf	1634416232.3096
StimVisualOff	1	191				1634416232.4137
Fix	1	192	0		+	1634416232.6637
StimVisualOn	1	192	h	left	AlexBrush-Regular.ttf	1634416232.5387
StimVisualOff	1	192				1634416232.6429
Fix	1	193	0		+	1634416232.9346
StimVisualOn	1	193	Z	left	LiberationMono-Regular.ttf	1634416232.7679
StimVisualOff	1	193				1634416232.8929
Fix	1	194	0		+	1634416233.1846
StimVisualOn	1	194	A	left	LiberationMono-Regular.ttf	1634416233.0179
StimVisualOff	1	194				1634416233.1429
Fix	1	195	0		+	1634416233.4554
StimVisualOn	1	195	F	right	LiberationMono-Regular.ttf	1634416233.2888
StimVisualOff	1	195				1634416233.4137
Fix	1	196	0		+	1634416233.7054
StimVisualOn	1	196	w	right	AlexBrush-Regular.ttf	1634416233.5388
StimVisualOff	1	196				1634416233.6638
Fix	1	197	0		+	1634416233.9138
StimVisualOn	1	197	a	left	AlexBrush-Regular.ttf	1634416233.7888
StimVisualOff	1	197				1634416233.8929
Fix	1	198	0		+	1634416234.1846
StimVisualOn	1	198	E	right	LiberationMono-Regular.ttf	1634416234.0179
StimVisualOff	1	198				1634416234.1429
Fix	1	199	0		+	1634416234.4554
StimVisualOn	1	199	l	left	LiberationMono-Regular.ttf	1634416234.2888
StimVisualOff	1	199				1634416234.4138
Fix	1	200	0		+	1634416234.7054
StimVisualOn	1	200	N	left	AlexBrush-Regular.ttf	1634416234.5388
StimVisualOff	1	200				1634416234.6638
Fix	1	201	0		+	1634416234.9138
StimVisualOn	1	201	T	left	AlexBrush-Regular.ttf	1634416234.7888
StimVisualOff	1	201				1634416234.8929
Fix	1	202	0		+	1634416235.1429
StimVisualOn	1	202	d	right	LiberationMono-Regular.ttf	1634416235.0179
StimVisualOff	1	202				1634416235.1221
Fix	1	203	0		+	1634416235.4138
StimVisualOn	1	203	p	left	AlexBrush-Regular.ttf	1634416235.2471
StimVisualOff	1	203				1634416235.3721
Fix	1	204	0		+	1634416235.6638
StimVisualOn	1	204	O	right	LiberationMono-Regular.ttf	1634416235.4971
StimVisualOff	1	204				1634416235.6221
Fix	1	205	0		+	1634416235.8721
StimVisualOn	1	205	U	left	LiberationMono-Regular.ttf	1634416235.7471
StimVisualOff	1	205				1634416235.8513
Fix	1	206	0		+	1634416236.1013
StimVisualOn	1	206	e	left	AlexBrush-Regular.ttf	1634416235.9763
StimVisualOff	1	206				1634416236.0804
Fix	1	207	0		+	1634416236.3721
StimVisualOn	1	207	z	left	LiberationMono-Regular.ttf	1634416236.2055
StimVisualOff	1	207				1634416236.3305
Fix	1	208	0		+	1634416236.5805
StimVisualOn	1	208	4	right	AlexBrush-Regular.ttf	1634416236.4555
StimVisualOff	1	208				1634416236.5596
Fix	1	209	0		+	1634416236.8513
StimVisualOn	1	209	U	left	LiberationMono-Regular.ttf	1634416236.6846
StimVisualOff	1	209				1634416236.8096
Fix	1	210	0		+	1634416237.0596
StimVisualOn	1	210	m	left	LiberationMono-Regular.ttf	1634416236.9346
StimVisualOff	1	210				1634416237.0388
Fix	1	211	0		+	1634416237.2888
StimVisualOn	1	211	b	left	LiberationMono-Regular.ttf	1634416237.1638
StimVisualOff	1	211				1634416237.268
Fix	1	212	0		+	1634416237.518
